SNo.,Origin id,Destination id,Mean time,Standard deviation Time,Geometric mean time,Standard geometric mean time
1,81,171,1485.09,410.54,1439.69,1.27
2,81,34,2123.0,321.5,2098.62,1.16
3,81,168,2858.27,888.09,2723.67,1.37
4,81,139,1542.03,457.01,1483.27,1.31
5,81,103,3355.79,854.72,3257.53,1.27
6,81,104,3402.57,553.47,3355.2,1.19
7,81,41,3115.04,716.88,3027.22,1.29
8,81,24,1850.2,421.53,1804.09,1.25
9,81,1,3757.3,682.92,3695.55,1.2
10,81,155,1156.91,461.46,1080.74,1.43
11,81,134,1745.33,547.22,1671.2,1.33
12,81,1,2870.84,457.28,2835.14,1.17
13,81,193,1513.36,448.08,1463.99,1.28
14,81,107,3366.58,733.07,3283.13,1.26
15,81,43,4498.45,859.59,4405.15,1.24
16,81,39,2192.5,506.91,2139.19,1.24
17,81,141,3005.3,651.92,2937.02,1.24
18,81,176,1852.83,527.03,1789.11,1.29
19,81,101,2492.65,584.64,2425.71,1.26
20,81,183,2274.8,307.56,2254.23,1.14
21,81,16,2330.4,564.82,2270.84,1.25
22,81,8,659.48,308.33,609.25,1.46
23,81,3,3024.56,485.78,2987.37,1.17
24,81,1,3287.45,593.66,3237.63,1.19
25,81,8,654.24,323.99,593.55,1.53
26,81,15,2247.37,566.7,2183.88,1.26
27,81,126,1613.03,426.89,1560.24,1.29
28,81,168,2446.66,582.81,2383.56,1.25
29,81,1,2796.08,501.81,2754.7,1.19
30,81,102,1518.32,470.84,1453.62,1.34
31,81,108,2884.07,556.68,2835.54,1.2
32,81,2,3475.69,597.64,3428.26,1.18
33,81,41,3307.42,618.31,3252.78,1.2
34,81,147,3550.31,737.42,3482.69,1.21
35,81,118,1704.95,530.65,1640.57,1.3
36,81,134,941.82,458.43,873.88,1.44
37,81,88,1015.46,408.79,950.17,1.43
38,81,179,2929.36,620.46,2867.83,1.23
39,81,194,1007.88,320.43,966.44,1.32
40,81,117,3377.0,899.89,3266.49,1.29
41,81,85,700.06,322.81,636.05,1.56
42,81,100,1959.44,656.69,1866.13,1.36
43,81,5,1947.61,580.24,1873.49,1.31
44,81,64,1645.42,571.5,1566.12,1.35
45,81,20,4344.27,1154.72,4213.36,1.27
46,81,167,1991.83,594.37,1914.15,1.32
47,81,132,1279.12,417.67,1219.3,1.35
48,81,143,2645.8,553.08,2592.07,1.22
49,81,179,4387.24,1233.57,4220.99,1.33
50,81,139,962.61,372.08,911.12,1.37
51,81,51,2405.02,563.38,2346.54,1.24
52,81,89,652.16,306.03,599.2,1.49
53,81,59,2062.43,427.08,2023.3,1.21
54,81,112,4459.41,1021.2,4347.18,1.25
55,81,126,3090.4,843.9,2975.01,1.32
56,81,52,2629.06,717.87,2559.52,1.24
57,81,25,2946.3,493.73,2907.54,1.17
58,81,156,503.28,264.61,452.78,1.57
59,81,95,539.36,392.55,428.88,2.0
60,81,118,3525.7,1068.68,3403.09,1.29
61,81,29,1911.76,364.79,1878.96,1.2
62,81,106,1342.08,417.16,1290.06,1.31
63,81,120,3234.51,587.87,3186.21,1.19
64,81,15,1635.46,404.76,1592.61,1.25
65,81,127,2378.88,614.16,2310.81,1.26
66,81,103,3851.36,505.03,3818.49,1.14
67,81,181,2739.33,650.51,2676.51,1.23
68,81,61,3148.66,726.49,3069.69,1.25
69,81,144,3163.76,567.17,3113.42,1.2
70,81,78,277.64,209.43,220.14,2.1
71,81,62,1555.42,626.08,1457.55,1.41
72,81,80,363.17,229.79,296.31,2.08
73,81,4,782.07,321.53,736.45,1.38
74,81,74,899.87,390.87,841.66,1.41
75,81,189,1734.12,584.65,1655.32,1.34
76,81,128,1346.43,429.54,1286.65,1.34
77,81,8,1181.34,412.81,1116.95,1.39
78,81,181,2095.0,405.3,2054.5,1.22
79,81,2,2818.26,566.53,2766.63,1.21
80,81,132,1233.7,403.85,1176.58,1.35
81,81,46,3570.18,737.65,3490.94,1.24
82,81,122,1895.15,770.13,1765.07,1.44
83,81,147,3041.6,1059.53,2881.63,1.38
84,81,53,2013.51,382.6,1978.11,1.21
85,81,65,1530.45,277.69,1507.42,1.19
86,81,10,645.32,379.37,534.53,2.0
87,81,78,375.26,275.26,284.46,2.39
88,81,196,1488.94,407.25,1443.2,1.27
89,81,175,2781.89,834.86,2663.22,1.34
90,81,126,2373.45,683.48,2283.39,1.32
91,81,167,1866.65,500.32,1804.95,1.29
92,81,87,1487.11,344.18,1456.04,1.22
93,81,188,2858.52,587.59,2803.28,1.21
94,81,151,2260.69,465.5,2216.12,1.22
95,81,13,1919.48,446.93,1873.85,1.24
96,81,25,1615.56,370.36,1578.19,1.23
97,81,175,1535.18,373.82,1494.99,1.25
98,81,172,1807.26,509.06,1744.37,1.3
99,81,112,3458.66,578.86,3412.1,1.18
100,81,34,4409.18,828.49,4332.54,1.21
101,81,109,4029.8,818.21,3945.84,1.23
102,81,132,1145.86,386.73,1091.61,1.35
103,81,140,1203.53,357.79,1154.34,1.33
104,81,99,3060.06,739.76,2979.33,1.26
105,81,55,2828.9,574.29,2774.66,1.22
106,81,1,2622.31,749.11,2517.11,1.33
107,81,138,1931.6,476.94,1877.68,1.26
108,81,118,3148.32,779.48,3053.87,1.28
109,81,68,1828.48,428.36,1784.51,1.24
110,81,160,890.61,330.43,843.61,1.37
111,81,166,617.41,523.35,436.08,2.33
112,81,55,3844.04,1005.07,3710.38,1.31
113,81,137,1097.23,445.59,1029.24,1.41
114,81,154,2194.81,784.03,2063.01,1.43
115,81,75,225.94,170.08,176.32,2.17
116,81,5,1066.29,421.41,995.69,1.44
117,81,188,3847.33,1115.31,3687.07,1.35
118,81,15,1544.14,400.29,1498.28,1.27
119,81,79,896.87,389.85,821.11,1.53
120,81,160,1365.29,397.46,1314.01,1.31
121,81,153,1826.88,550.66,1756.7,1.31
122,81,178,3558.83,1139.96,3363.67,1.42
123,81,60,1911.4,357.82,1879.21,1.2
124,81,118,1980.24,560.2,1913.55,1.29
125,81,40,1810.63,467.06,1763.72,1.24
126,81,137,1777.33,471.49,1722.46,1.28
127,81,130,1472.95,451.91,1409.83,1.34
128,81,19,4028.47,1039.29,3906.28,1.28
129,81,87,1192.21,307.72,1158.86,1.26
130,81,167,1196.35,415.33,1138.91,1.35
131,81,197,953.74,387.63,891.78,1.43
132,81,41,2728.69,660.43,2655.56,1.26
133,81,123,3384.05,1040.96,3224.37,1.37
134,81,30,3502.77,785.34,3423.36,1.23
135,81,98,1584.86,592.69,1486.9,1.42
136,81,66,1348.98,432.66,1298.05,1.31
137,81,181,1902.75,637.15,1820.79,1.32
138,81,66,1205.89,371.65,1161.14,1.3
139,81,32,3593.92,453.09,3566.15,1.13
140,81,112,3481.15,881.55,3374.25,1.28
141,81,42,3811.31,685.9,3753.98,1.19
142,81,14,2054.7,602.77,1973.73,1.33
143,81,174,2718.6,590.09,2660.82,1.23
144,81,153,3702.06,961.37,3574.07,1.31
145,81,100,2793.27,763.13,2688.22,1.33
146,81,184,2071.04,456.64,2027.65,1.22
147,81,142,2969.6,469.78,2932.0,1.17
148,81,163,2617.1,713.45,2530.39,1.29
149,81,2,3187.2,564.62,3139.53,1.19
150,81,77,803.47,324.26,744.13,1.49
151,81,30,2536.3,963.45,2409.55,1.34
152,81,121,3543.11,714.05,3466.09,1.24
153,81,22,1963.82,473.0,1917.63,1.23
154,81,66,932.75,355.83,888.39,1.34
155,81,43,3526.9,457.17,3498.6,1.13
156,81,68,1421.35,384.6,1376.73,1.28
157,81,174,1675.7,374.54,1636.37,1.24
158,81,62,1469.18,353.77,1433.73,1.24
159,81,3,2198.3,566.5,2132.82,1.27
160,81,148,2642.3,576.95,2585.02,1.23
161,81,128,1338.66,482.41,1269.53,1.37
162,81,26,3143.3,634.24,3078.74,1.23
163,81,171,1814.77,541.4,1741.73,1.33
164,81,10,586.04,322.8,499.46,1.88
165,81,26,3275.31,755.53,3205.86,1.22
166,81,76,607.51,298.55,559.76,1.47
167,81,117,1740.3,456.3,1691.27,1.26
168,81,125,1381.56,393.72,1332.1,1.3
169,81,39,3960.57,811.03,3890.66,1.2
170,81,164,1615.96,549.57,1553.13,1.3
171,81,135,2106.63,711.97,1989.44,1.41
172,81,59,1297.71,319.73,1264.41,1.25
173,81,19,3349.0,593.49,3294.24,1.2
174,81,34,4818.57,1553.05,4316.1,1.8
175,81,59,2251.32,527.64,2196.23,1.24
176,81,152,2547.43,529.66,2496.74,1.22
177,81,66,929.29,349.57,876.85,1.39
178,81,61,2381.28,562.57,2326.21,1.23
179,81,103,3136.75,451.25,3104.01,1.16
180,81,154,1685.18,449.05,1632.33,1.28
181,81,62,2253.18,404.75,2219.13,1.19
182,81,158,1030.11,366.55,980.67,1.35
183,81,90,243.36,239.72,158.64,2.83
184,81,8,891.81,364.14,839.23,1.4
185,81,122,1924.2,517.93,1863.13,1.28
186,81,157,667.81,309.17,617.51,1.46
187,81,17,2290.16,565.26,2234.13,1.24
188,81,68,2274.11,666.78,2183.01,1.33
189,81,50,2949.42,558.47,2904.76,1.19
190,81,52,2975.5,682.95,2899.95,1.25
191,81,146,3939.16,1138.4,3785.57,1.33
192,81,151,1823.47,587.69,1743.94,1.34
193,81,33,2170.1,444.26,2128.07,1.21
194,81,192,2045.86,367.18,2015.49,1.19
195,81,95,252.55,274.74,160.43,2.51
196,81,183,3416.12,616.72,3360.79,1.2
197,81,104,4340.38,829.47,4251.75,1.23
198,81,14,1669.61,463.91,1618.54,1.27
199,81,185,4213.54,772.88,4142.3,1.2
200,81,79,1083.43,473.04,985.72,1.56
201,81,104,2379.5,490.37,2329.19,1.23
202,81,93,1480.19,479.17,1412.9,1.35
203,81,19,4168.17,689.11,4112.04,1.18
204,81,113,3111.45,825.96,2976.67,1.39
205,81,92,795.04,437.27,714.85,1.54
206,81,101,2575.13,500.65,2527.18,1.22
207,81,74,1369.61,534.97,1281.73,1.43
208,81,48,3070.51,890.55,2944.17,1.34
209,81,91,639.99,333.98,560.73,1.75
210,81,107,2721.64,395.31,2693.57,1.15
211,81,8,1325.47,510.16,1237.1,1.45
212,81,163,3017.6,776.57,2922.81,1.29
213,81,75,220.39,166.22,168.28,2.25
214,81,51,1386.94,297.79,1357.23,1.23
215,81,80,240.13,217.91,174.11,2.34
216,81,127,2653.89,541.35,2604.91,1.21
217,81,10,457.44,245.02,400.37,1.74
218,81,59,1432.81,457.41,1391.77,1.25
219,81,61,1638.5,476.34,1573.61,1.32
220,81,87,1209.92,402.7,1173.24,1.26
221,81,23,1924.77,462.34,1867.08,1.29
222,81,173,4164.59,933.57,4041.8,1.31
223,81,104,3872.44,719.93,3803.91,1.21
224,81,32,5572.0,1639.02,5340.66,1.34
225,81,40,3314.27,613.55,3261.15,1.19
226,81,195,1082.76,328.84,1040.09,1.32
227,81,58,2250.93,627.97,2179.62,1.28
228,81,49,2714.87,641.29,2641.76,1.26
229,81,185,3510.35,615.14,3449.66,1.21
230,81,72,1749.82,406.83,1706.48,1.25
231,81,6,2429.19,562.86,2371.17,1.24
232,81,148,2734.76,688.86,2649.63,1.29
233,81,19,4145.96,968.57,4029.89,1.27
234,81,67,1494.98,403.61,1449.82,1.27
235,81,114,3564.04,692.49,3494.68,1.22
236,81,38,3982.83,959.65,3868.14,1.28
237,81,26,1813.35,449.69,1762.33,1.27
238,81,71,1585.89,481.96,1522.8,1.32
239,81,48,2325.44,563.34,2262.32,1.26
240,81,92,859.8,340.71,789.71,1.53
241,81,55,2052.61,419.63,2013.66,1.21
242,81,133,1744.04,453.07,1692.27,1.27
243,81,134,1711.28,511.13,1645.56,1.32
244,81,68,1636.71,396.67,1595.43,1.25
245,81,96,2041.08,819.18,1898.25,1.46
246,81,50,2902.62,525.93,2858.06,1.19
247,81,164,1595.25,441.75,1543.34,1.28
248,81,45,1227.52,417.98,1172.21,1.34
249,81,182,2263.3,561.62,2199.42,1.27
250,81,80,259.04,264.11,189.09,2.21
251,81,102,2750.83,529.4,2702.09,1.21
252,81,131,2252.91,853.99,2103.49,1.45
253,81,54,2439.24,601.43,2378.85,1.24
254,81,29,4437.19,1430.49,4125.36,1.54
255,81,117,2740.89,568.43,2687.03,1.22
256,81,78,290.94,217.03,218.08,2.41
257,81,154,1050.74,386.54,992.16,1.39
258,81,145,4255.6,1140.41,4089.47,1.35
259,81,145,1856.68,523.71,1796.25,1.28
260,81,131,1488.52,495.13,1429.28,1.31
261,81,1,3563.54,907.33,3460.49,1.27
262,81,9,1315.77,669.32,1154.0,1.7
263,81,147,2798.73,522.9,2752.82,1.2
264,81,163,1430.26,712.22,1339.74,1.39
265,81,100,1273.6,350.89,1231.29,1.29
266,81,107,1227.6,222.31,1208.6,1.19
267,81,125,1452.67,450.72,1390.08,1.34
268,81,22,3156.29,738.83,3077.55,1.25
269,81,175,2427.81,636.74,2352.1,1.28
270,81,32,3925.05,646.24,3872.41,1.18
271,81,162,2808.66,713.22,2724.45,1.28
272,81,166,501.32,391.89,372.56,2.24
273,81,143,1311.56,497.94,1234.83,1.39
274,81,149,3671.63,1015.76,3525.72,1.34
275,81,33,3713.53,797.17,3635.27,1.23
276,81,24,3093.57,684.52,3020.28,1.24
277,81,134,914.94,404.28,847.45,1.45
278,81,76,539.15,293.48,482.78,1.56
279,81,121,1741.5,304.42,1714.42,1.2
280,81,54,2358.02,583.55,2295.57,1.25
281,81,117,4239.66,1462.18,3940.41,1.52
282,81,113,1565.75,445.73,1514.72,1.28
283,81,46,2348.42,464.02,2305.51,1.21
284,81,112,3173.0,397.8,3147.56,1.14
285,81,41,3103.79,719.75,3024.66,1.25
286,81,103,4114.03,899.32,4013.93,1.25
287,81,143,3207.62,792.69,3099.83,1.32
288,81,113,3161.78,664.72,3096.56,1.22
289,81,153,2160.82,585.68,2081.98,1.32
290,81,114,3309.0,544.99,3267.15,1.17
291,81,156,889.51,373.68,821.56,1.49
292,81,52,2165.19,456.87,2123.59,1.21
293,81,56,3032.33,687.06,2963.88,1.23
294,81,9,1022.68,479.05,916.63,1.62
295,81,5,2360.05,706.65,2267.46,1.32
296,81,130,1485.16,575.05,1388.19,1.44
297,81,123,2357.21,586.18,2290.22,1.27
298,81,42,2915.0,590.11,2859.72,1.21
299,81,151,3693.24,911.84,3592.31,1.26
300,81,14,1814.04,477.8,1764.94,1.25
301,81,8,1312.34,465.18,1238.55,1.4
302,81,136,2821.13,757.91,2731.3,1.28
303,81,84,1998.83,534.49,1936.07,1.28
304,81,25,3683.92,645.5,3631.53,1.18
305,81,29,2276.85,510.51,2225.65,1.23
306,81,19,2936.29,457.72,2901.18,1.17
307,81,166,843.66,716.57,582.35,2.48
308,81,80,261.89,190.99,200.24,2.3
309,81,109,1734.0,445.61,1682.17,1.27
310,81,140,1301.92,382.67,1257.95,1.29
311,81,101,2598.64,588.07,2536.04,1.25
312,81,120,2115.27,466.38,2069.91,1.23
313,81,189,2490.39,639.74,2416.7,1.27
314,81,191,3226.54,554.3,3181.14,1.18
315,81,134,913.59,372.03,860.18,1.39
316,81,19,4393.62,942.48,4293.93,1.24
317,81,149,2686.84,584.6,2620.48,1.26
318,81,155,908.45,366.02,852.66,1.41
319,81,180,2249.0,470.17,2206.55,1.21
320,81,191,4249.49,1178.63,4047.04,1.41
321,81,156,1283.98,575.26,1153.24,1.62
322,81,100,1072.32,425.13,1007.15,1.4
323,81,179,3218.26,665.01,3154.33,1.22
324,81,146,1477.88,474.02,1410.08,1.35
325,81,8,759.32,303.79,712.47,1.41
326,81,145,4003.57,823.53,3918.15,1.23
327,81,176,1938.29,520.68,1875.75,1.29
328,81,125,1296.65,393.4,1244.49,1.32
329,81,147,3718.11,750.87,3640.29,1.23
330,81,130,1393.05,387.21,1342.39,1.31
331,81,76,919.23,303.91,875.8,1.36
332,81,159,1807.34,423.8,1766.93,1.23
333,81,54,3137.14,824.36,3033.41,1.3
334,81,79,421.27,298.2,358.24,1.71
335,81,23,2643.93,723.38,2554.3,1.3
336,81,130,2874.92,931.65,2736.4,1.37
337,81,7,1304.54,493.56,1240.61,1.35
338,81,19,2233.88,374.74,2203.05,1.18
339,81,58,3310.46,897.81,3194.11,1.31
340,81,6,1442.84,411.41,1392.03,1.3
341,81,178,1338.24,481.88,1268.37,1.37
342,81,21,4659.67,1195.29,4493.22,1.32
343,81,141,2718.31,535.96,2670.22,1.2
344,81,94,711.46,367.29,640.75,1.56
345,81,41,1669.44,345.21,1636.14,1.22
346,81,174,3336.69,727.13,3259.23,1.24
347,81,82,1691.31,485.85,1625.71,1.32
348,81,83,2088.42,508.95,2034.09,1.25
349,81,181,2099.11,636.26,2011.39,1.33
350,81,120,1796.64,356.88,1764.22,1.21
351,81,167,2573.86,850.4,2442.05,1.39
352,81,115,3234.0,807.09,3138.66,1.27
353,81,69,898.7,367.38,838.96,1.43
354,81,99,2509.71,515.25,2459.54,1.22
355,81,158,2102.11,678.05,1999.43,1.37
356,81,15,2668.14,679.66,2589.24,1.27
357,81,3,3415.89,678.41,3350.43,1.22
358,81,3,3268.51,803.01,3176.97,1.27
359,81,50,2461.0,451.1,2423.45,1.19
360,81,183,1972.75,155.25,1966.64,1.08
361,81,44,3984.33,875.12,3900.97,1.22
362,81,97,2910.2,695.39,2840.24,1.24
363,81,178,2140.64,562.14,2074.43,1.28
364,81,63,2366.4,667.33,2278.74,1.31
365,81,134,1270.99,473.85,1202.68,1.37
366,81,13,2489.23,612.81,2428.92,1.24
367,81,33,4007.83,639.87,3959.81,1.17
368,81,71,1655.96,390.09,1615.56,1.24
369,81,64,984.46,262.69,952.91,1.28
370,81,110,4501.38,1571.18,3812.1,2.11
371,81,95,280.11,279.24,182.79,2.53
372,81,2,3274.83,636.0,3219.74,1.2
373,81,53,2436.12,610.96,2370.35,1.26
374,81,195,1213.63,409.27,1158.95,1.34
375,81,33,2177.83,267.5,2159.61,1.14
376,81,141,3852.54,1102.19,3699.07,1.33
377,81,164,1669.0,469.33,1618.19,1.27
378,81,111,3216.17,1069.14,3052.92,1.37
379,81,133,1359.66,490.35,1288.31,1.37
380,81,62,2326.12,390.52,2295.31,1.17
381,81,164,1453.15,278.68,1428.59,1.2
382,81,80,248.26,200.37,184.58,2.34
383,81,91,827.12,540.21,670.21,2.02
384,81,17,3285.82,1045.97,3172.0,1.28
385,81,152,2389.83,495.97,2343.53,1.21
386,81,87,1406.84,337.77,1367.97,1.3
387,81,53,1750.77,375.52,1716.69,1.21
388,81,168,2167.47,560.9,2102.46,1.27
389,81,7,1074.02,465.28,989.64,1.48
390,81,90,345.68,332.1,215.79,3.14
391,81,187,1016.28,429.01,950.77,1.41
392,81,100,2230.88,588.73,2158.65,1.29
393,81,185,2536.0,629.32,2469.34,1.25
394,81,50,2911.83,590.48,2857.53,1.21
395,81,12,3386.55,713.33,3317.15,1.22
396,81,11,2701.07,569.79,2644.13,1.23
397,81,10,332.35,237.82,274.06,1.87
398,81,167,2266.92,777.05,2152.86,1.37
399,81,154,1111.59,381.7,1062.29,1.33
400,81,77,990.8,423.27,903.12,1.56
401,81,127,2883.62,1065.05,2696.42,1.44
402,81,22,2124.23,459.1,2080.91,1.22
403,81,170,1352.73,468.83,1282.31,1.38
404,81,186,3047.16,587.42,2993.48,1.21
405,81,47,2958.45,650.62,2891.74,1.24
406,81,97,2266.27,606.31,2203.21,1.25
407,81,130,1470.15,508.34,1395.68,1.37
408,81,120,2834.44,824.05,2725.27,1.32
409,81,173,2387.45,803.5,2277.9,1.34
410,81,57,3031.16,680.81,2957.34,1.25
411,81,69,1952.0,697.79,1841.95,1.4
412,81,196,2189.9,777.21,2067.99,1.4
413,81,131,2161.53,736.49,2048.36,1.39
414,81,10,460.55,246.07,401.46,1.77
415,81,66,906.38,434.06,843.46,1.42
416,81,151,3518.4,673.23,3455.04,1.21
417,81,195,1833.89,474.9,1782.39,1.26
418,81,182,1654.56,503.79,1590.13,1.31
419,81,167,2375.27,804.54,2254.37,1.38
420,81,65,1644.1,392.77,1603.7,1.24
421,81,34,2575.1,515.43,2520.67,1.23
422,81,56,2917.4,1017.96,2730.56,1.45
423,81,88,2645.9,741.29,2548.05,1.32
424,81,137,2269.92,625.46,2188.07,1.31
425,81,59,1252.13,383.67,1198.8,1.34
426,81,67,1304.42,397.79,1252.89,1.32
427,81,63,1875.6,366.09,1840.3,1.22
428,81,50,1760.0,471.36,1709.24,1.26
429,81,182,2834.45,987.61,2672.48,1.41
430,81,157,771.74,285.49,731.7,1.37
431,81,192,2104.0,522.48,2046.77,1.26
432,81,153,1893.42,415.35,1852.22,1.23
433,81,111,3568.12,733.52,3499.05,1.22
434,81,98,1617.0,422.31,1567.84,1.28
435,81,86,893.48,344.61,851.14,1.34
436,81,157,1310.13,452.01,1238.82,1.4
437,81,169,1454.07,524.93,1374.67,1.39
438,81,30,2828.0,674.75,2759.98,1.24
439,81,78,337.19,240.73,265.31,2.21
440,81,189,1238.28,301.18,1205.62,1.25
441,81,4,1370.05,516.65,1288.42,1.41
442,81,102,1308.12,409.12,1257.46,1.31
443,81,189,1717.9,483.89,1664.01,1.27
444,81,78,396.68,286.09,301.73,2.36
445,81,165,1223.08,468.17,1147.66,1.42
446,81,99,2728.13,525.52,2682.16,1.2
447,81,27,3358.0,724.09,3289.36,1.22
448,81,87,1433.98,292.97,1408.46,1.2
449,81,193,1363.21,401.5,1316.17,1.29
450,81,193,2789.12,652.68,2718.49,1.25
451,81,74,1208.78,376.02,1155.74,1.37
452,81,55,2554.43,680.83,2476.97,1.27
453,81,165,710.21,311.14,663.71,1.41
454,81,183,3303.13,680.87,3229.09,1.25
455,81,57,2955.26,638.36,2892.81,1.23
456,81,110,4182.33,982.68,4082.82,1.24
457,81,138,2941.04,925.31,2804.48,1.36
458,81,102,1407.78,550.74,1333.5,1.37
459,81,105,1712.06,462.51,1657.83,1.28
460,81,87,1591.41,340.78,1559.63,1.22
461,81,176,1269.34,596.77,1191.46,1.39
462,81,178,2464.77,728.69,2360.57,1.35
463,81,82,1604.93,470.76,1543.42,1.32
464,81,87,1539.62,507.99,1478.22,1.31
465,81,45,1306.3,404.06,1253.29,1.32
466,81,156,890.07,497.37,785.94,1.62
467,81,152,1765.5,430.54,1719.11,1.25
468,81,57,2261.16,630.06,2180.1,1.31
469,81,132,1351.93,372.72,1307.85,1.29
470,81,94,1444.06,551.56,1353.95,1.44
471,81,78,341.75,227.86,267.81,2.27
472,81,152,3170.79,754.15,3087.87,1.26
473,81,184,3171.58,574.27,3121.99,1.19
474,81,190,2584.24,732.81,2485.37,1.32
475,81,169,955.35,334.14,915.94,1.31
476,81,92,1220.75,350.42,1177.63,1.3
477,81,86,1445.9,402.02,1401.84,1.27
478,81,68,1116.99,349.85,1072.1,1.32
479,81,74,1199.85,465.51,1135.79,1.37
480,81,153,2032.41,468.72,1982.06,1.25
481,81,62,1411.52,353.65,1371.63,1.26
482,81,69,1248.19,335.84,1210.55,1.27
483,81,47,1461.99,405.49,1413.27,1.29
484,81,156,525.61,247.69,480.89,1.51
485,81,63,2112.11,458.83,2066.87,1.23
486,81,193,2042.98,644.22,1956.33,1.33
487,81,196,1510.02,386.46,1467.57,1.26
488,81,58,1291.22,412.03,1240.01,1.31
489,81,32,3572.24,951.33,3279.7,1.71
490,81,158,1002.1,331.61,958.1,1.33
491,81,53,1459.8,315.12,1429.1,1.22
492,81,128,2500.89,662.11,2415.7,1.3
493,81,183,1905.83,237.96,1892.07,1.13
494,81,121,3369.63,693.69,3306.78,1.21
495,81,19,2286.16,632.15,2087.04,1.83
496,81,6,1415.96,380.74,1370.11,1.29
497,81,4,1472.68,492.55,1397.91,1.38
498,81,170,1298.76,500.34,1213.44,1.44
499,81,89,678.85,335.54,611.1,1.57
500,81,188,2050.6,562.39,1987.64,1.27
501,81,121,2759.82,878.13,2642.82,1.33
502,81,120,3092.34,713.05,3017.27,1.24
503,81,11,2951.48,690.07,2878.01,1.25
504,81,86,1661.79,506.4,1599.55,1.31
505,81,133,1461.1,369.4,1419.47,1.27
506,81,122,3080.07,1036.96,2903.62,1.42
507,81,154,2383.6,868.18,2234.69,1.45
508,81,58,2928.9,722.26,2844.48,1.28
509,81,97,3263.88,822.46,3150.18,1.32
510,81,124,2771.69,794.9,2661.84,1.33
511,81,153,4373.53,865.38,4286.38,1.22
512,81,105,3492.9,626.72,3439.4,1.19
513,81,15,2277.98,590.39,2211.82,1.27
514,81,165,1331.0,465.77,1266.6,1.36
515,81,113,4099.77,1116.84,3964.73,1.29
516,81,37,3810.17,1833.84,2848.01,2.67
517,81,10,595.23,351.67,500.19,1.93
518,81,190,2656.59,831.84,2526.87,1.38
519,81,126,1557.04,413.79,1507.69,1.28
520,81,25,1891.91,396.65,1848.62,1.24
521,81,141,2768.0,672.05,2689.63,1.27
522,81,152,3988.89,1019.33,3870.46,1.27
523,81,196,1633.49,537.34,1556.5,1.36
524,81,84,1792.91,358.78,1763.44,1.19
525,81,33,3922.88,514.36,3887.85,1.15
526,81,105,2671.44,574.81,2617.85,1.22
527,81,148,2272.63,725.34,2196.87,1.27
528,81,102,1777.19,397.67,1734.2,1.25
529,81,192,3487.23,875.07,3390.7,1.26
530,81,82,1411.58,416.04,1357.7,1.32
531,81,69,875.38,322.48,830.35,1.36
532,81,192,3123.09,506.53,3083.3,1.17
533,81,132,1268.03,464.07,1197.91,1.39
534,81,167,2021.96,582.64,1945.66,1.32
535,81,33,4338.81,670.82,4288.82,1.16
536,81,180,5076.0,1189.91,4925.73,1.29
537,81,49,1484.12,379.37,1440.74,1.27
538,81,41,3108.38,709.38,3039.99,1.23
539,81,52,2708.65,511.07,2662.78,1.2
540,81,51,2784.29,559.08,2728.26,1.23
541,81,151,1537.33,123.33,1532.5,1.08
542,81,158,1746.69,453.43,1693.89,1.28
543,81,185,5165.05,1399.64,4907.89,1.43
544,81,43,3300.0,242.99,3291.25,1.08
545,81,196,1108.12,357.34,1061.67,1.33
546,81,136,2574.47,592.44,2511.5,1.25
547,81,133,2721.17,821.64,2595.32,1.37
548,81,145,2860.41,378.74,2834.83,1.14
549,81,127,1519.44,403.9,1471.63,1.28
550,81,45,2458.11,590.53,2396.06,1.25
551,81,12,3360.15,629.87,3308.12,1.19
552,81,72,1405.6,298.71,1371.65,1.25
553,81,89,983.15,377.08,920.83,1.43
554,81,191,3091.74,351.37,3070.57,1.13
555,81,20,4017.89,638.08,3969.48,1.17
556,81,190,1219.79,451.16,1154.39,1.38
557,81,63,1900.67,372.9,1868.94,1.19
558,81,194,1866.31,545.66,1792.91,1.32
559,81,78,453.42,355.8,331.17,2.48
560,81,31,3790.3,384.06,3770.68,1.11
561,81,13,1909.91,416.6,1869.51,1.22
562,81,52,1784.9,412.87,1741.19,1.25
563,81,107,2736.88,711.22,2648.39,1.29
564,81,133,2542.99,663.5,2457.84,1.3
565,81,76,742.28,307.18,696.63,1.41
566,81,83,2278.76,497.6,2229.54,1.23
567,81,10,525.32,268.6,456.3,1.83
568,81,93,1075.86,525.35,967.05,1.57
569,81,127,1723.14,314.88,1693.77,1.21
570,81,101,2459.52,584.73,2378.12,1.36
571,81,71,1138.85,375.58,1092.44,1.32
572,81,47,1306.0,413.35,1256.96,1.3
573,81,127,1760.29,477.76,1692.99,1.33
574,81,184,5137.6,1244.63,4964.77,1.32
575,81,106,2533.23,693.03,2451.23,1.28
576,81,95,400.86,262.4,339.41,1.77
577,81,10,345.34,210.98,294.19,1.83
578,81,38,4228.33,790.17,4150.27,1.22
579,81,133,2703.78,744.75,2602.76,1.32
580,81,106,2528.64,482.07,2486.89,1.2
581,81,177,1196.81,403.71,1141.87,1.34
582,81,43,2003.43,506.55,1942.39,1.28
583,81,51,1471.44,383.35,1429.07,1.26
584,81,94,811.54,367.65,759.34,1.41
585,81,71,2245.46,718.48,2139.92,1.36
586,81,109,3325.78,913.04,3215.94,1.29
